월,구분,담당부서,광고주명,코드,총매출,영업수익,영업비용,영업실적,인건비,관리손익
5월,광고주,SAE팀,뉴영남 부동산,44109,"22,178","3,327",0,"3,327","1,503","1,824"
5월,광고주,CS파트,이브아유르,43509,"18,377","2,757",0,"2,757","1,483","1,274"
5월,광고주,SAE팀,퀸아울렛,27161,"20,421","3,063",0,"3,063","1,384","1,679"
5월,광고주,SAE팀,델타콘도비,51904,"20,390","3,059",0,"3,059","1,382","1,677"
5월,광고주,광고사업3본부2실5팀 (최서희),주안전기공사인력,59586,"44,558","6,683",0,"6,683","1,374","5,309"
5월,광고주,CS파트,릴수리닷컴,61030,"16,902","2,535",0,"2,535","1,364","1,171"
5월,광고주,CS파트,경광카본,30740,"16,117","2,418",0,"2,418","1,300","1,118"
5월,광고주,CS파트,일광공구공업,40219,"16,010","2,402",0,"2,402","1,293","1,109"
5월,광고주,CS파트,동국섬유,58649,"15,472","2,321",0,"2,321","1,249","1,072"
5월,광고주,CS파트,현덕산업기술,3221,"15,404","2,311",0,"2,311","1,244","1,067"
5월,광고주,SAE팀,온세led,40789,"17,950","2,693",0,"2,693","1,217","1,476"
5월,광고주,CS파트,지혜아동청소년발달센터 주식회사,61618,"14,707","2,206",0,"2,206","1,187","1,019"
5월,광고주,CS파트,케이티티글로벌,47321,"14,494","2,174",0,"2,174","1,170","1,004"
5월,광고주,SAE팀,김민주님 라마다울릉호텔 912호,61370,"16,800","2,520",0,"2,520","1,139","1,381"
5월,광고주,CS파트,주식회사 아이엠컨설팅그룹,61674,"13,639","2,045",0,"2,045","1,101",944
5월,광고주,CS파트,다산정공,42591,"13,063","1,960",0,"1,960","1,055",905
5월,광고주,CS파트,건강한세상앞선치과병원,39109,"12,994","1,949",0,"1,949","1,049",900
5월,광고주,CS파트,켐플러스,13118,"12,927","1,940",0,"1,940","1,044",896
5월,광고주,CS파트,이선생,60319,"12,607","1,891",0,"1,891","1,017",874
5월,광고주,CS파트,파출사랑,59024,"12,493","1,874",0,"1,874","1,009",865
5월,광고주,CS파트,민현악기,50804,"12,300","1,846",0,"1,846",993,853
5월,광고주,CS파트,가이드인쇄,49003,"12,303","1,845",0,"1,845",992,853
5월,광고주,SAE팀,(CW)디테일링 부산명지점,61545,"14,527","2,179",0,"2,179",985,"1,194"
5월,광고주,CS파트,에프에이온,61359,"12,190","1,828",0,"1,828",983,845
5월,광고주,SAE팀,해건한의원,35420,"14,357","2,153",0,"2,153",973,"1,180"
5월,광고주,CS파트,베스트데이타,40735,"105,099","1,788",0,"1,788",961,827
5월,광고주,CS파트,펌프킨,43075,"11,849","1,777",0,"1,777",956,821
5월,광고주,SAE팀,에버스마일치과_목동,58000,"13,927","2,089",0,"2,089",944,"1,145"
5월,광고주,CS파트,신우전기제조(주),18518,"10,892","1,634",0,"1,634",879,755
5월,광고주,CS파트,엑셀위스,35085,"10,400","1,560",0,"1,560",840,720
5월,광고주,CS파트,타라(TARA),59843,"10,176","1,526",0,"1,526",822,704
5월,광고주,CS파트,한미르학원 주식회사,59362,"9,726","1,459",0,"1,459",786,673
5월,광고주,CS파트,청운검정고시학원,12098,"9,622","1,443",0,"1,443",776,667
5월,광고주,SAE팀,주식회사 비비다컴,60994,"11,228","1,684",0,"1,684",761,923
5월,광고주,CS파트,쓰리에스씨,28580,"9,354","1,403",0,"1,403",754,649
5월,광고주,CS파트,주식회사 파라바이오,61154,"8,622","1,293",0,"1,293",696,597
5월,광고주,CS파트,세양기계,57071,"8,572","1,285",0,"1,285",691,594
5월,광고주,SAE팀,아쉬탕가요가센터,30072,"9,993","1,499",0,"1,499",677,822
5월,광고주,SAE팀,리즌카,54154,"9,919","1,488",0,"1,488",672,816
5월,광고주,운영실2팀 (주규철),주식회사 스틱스앤스톤스,58623,"13,787","2,068",0,"2,068",672,"1,396"
5월,광고주,CS파트,해인가든산장,56553,"8,151","1,222",0,"1,222",657,565
5월,광고주,CS파트,주식회사 티아이,58441,"8,063","1,209",0,"1,209",651,558
5월,광고주,광고사업3본부2실6팀 (조정훈),주식회사 커리어게이트,60452,"14,376","2,156",0,"2,156",651,"1,505"
5월,광고주,CS파트,창성적재함,51072,"7,970","1,196",0,"1,196",644,552
5월,광고주,SAE팀,푸른건강식품연구원(웰빙하우스),19638,"9,459","1,419",0,"1,419",641,778
5월,광고주,광고사업1본부2실1팀 (추성호),UK LINKERS LIMITED,58122,"16,874","2,531",0,"2,531",595,"1,936"
5월,광고주,SAE팀,하나아이엔티,21086,"8,680","1,302",0,"1,302",588,714
5월,광고주,CS파트,(주)태흥,7468,"7,170","1,075",0,"1,075",579,496
5월,광고주,CS파트,리디아,40673,"6,642",997,0,997,537,460
5월,광고주,광고사업3본부2실,주식회사 커넥트온,58968,"19,546","2,932",0,"2,932",516,"2,416"
5월,광고주,CS파트,신생공업,52094,"6,296",945,0,945,509,436
5월,광고주,CS파트,(주)쓰리에이엔지니어링,57872,"6,188",928,0,928,500,428
5월,광고주,CS파트,스마트렌탈,50120,"5,840",876,0,876,472,404
5월,광고주,운영실1팀 (박유종),주식회사 동양디엔피,57125,"7,390","1,109",0,"1,109",470,639
5월,광고주,SAE팀,봉캐릭터,46652,"6,847","1,027",0,"1,027",464,563
5월,광고주,CS파트,인포라인,44191,"20,534",811,0,811,436,375
5월,광고주,CS파트,우진조구,43350,"4,811",721,0,721,389,332
5월,광고주,SAE팀,아이엠피티,30861,"5,640",846,0,846,382,464
5월,광고주,CS파트,전주스쿠버,50202,"4,684",703,0,703,379,324
5월,광고주,SAE팀,비토섬마린블루펜션,61252,"5,025",753,0,753,340,413
5월,광고주,SAE팀,(주)대우컨테이너,57046,"4,918",738,0,738,333,405
5월,광고주,SAE팀,(주)밀양한천,59739,"4,750",713,0,713,322,391
5월,광고주,CS파트,바다림영어조합법인(바지락공장),59168,"3,890",584,0,584,313,271
5월,광고주,CS파트,공감이 있는 공간,59709,"3,819",573,0,573,308,265
5월,광고주,CS파트,아키라인,34634,"3,717",558,0,558,300,258
5월,광고주,CS파트,텔스콤,41977,"3,703",556,0,556,299,257
5월,광고주,CS파트,덕현리촌장 전원펜션,43020,"3,656",549,0,549,294,255
5월,광고주,광고사업1본부2실1팀 (추성호),도움부동산중개,60001,"8,266","1,240",0,"1,240",292,948
5월,광고주,CS파트,한국욕실공사,56597,"3,601",540,0,540,290,250
5월,광고주,CS파트,벌룬데코(파티아나),38254,"3,499",525,0,525,283,242
5월,광고주,SAE팀,주식회사 유니환경,61690,"4,028",605,0,605,273,332
5월,광고주,CS파트,수원동아앵글,688,"3,190",479,0,479,257,222
5월,광고주,CS파트,(주)코스턴,19689,"2,890",434,0,434,233,201
5월,광고주,CS파트,(주)제이앤디테크,41980,"2,457",369,0,369,199,170
5월,광고주,CS파트,대관령품안에펜션,15733,"2,343",352,0,352,190,162
5월,광고주,CS파트,주식회사 케이에이치오토,60361,"2,333",350,0,350,188,162
5월,광고주,CS파트,모든오피스,36254,"2,310",347,0,347,186,161
5월,광고주,CS파트,주식회사 하비스,59965,"2,139",321,0,321,173,148
5월,광고주,CS파트,전주하수구,57552,"2,118",318,0,318,171,147
5월,광고주,CS파트,고운이라인치과,41297,"2,053",308,0,308,166,142
5월,광고주,SAE팀,대우스토리지,57090,"2,428",365,0,365,165,200
5월,광고주,SAE팀,주식회사 비티몰(브라이튼몰),25159,"2,330",350,0,350,158,192
5월,광고주,CS파트,프로리더,35538,"1,750",263,0,263,141,122
5월,광고주,SAE팀,주식회사 담은푸드,60819,"2,044",307,0,307,139,168
5월,광고주,SAE팀,한울프랜차이즈,34384,"1,866",280,0,280,127,153
5월,광고주,CS파트,횡성한우백화점,41536,"1,560",234,0,234,126,108
5월,광고주,CS파트,신한과학(주),52344,"1,530",230,0,230,123,107
5월,광고주,SAE팀,(주)최고식품,60668,"1,769",266,0,266,120,146
5월,광고주,CS파트,동광테크,60099,"1,460",219,0,219,117,102
5월,광고주,CS파트,화진엠티에스,37885,"1,390",209,0,209,112,97
5월,광고주,SAE팀,내공기숙캠프,61677,"1,601",240,0,240,108,132
5월,광고주,CS파트,시그마소프트,40112,"1,260",189,0,189,102,87
5월,광고주,CS파트,아이앤텍,45364,"1,097",164,0,164,88,76
5월,광고주,SAE팀,돈우구이,61326,"1,208",181,0,181,82,99
5월,광고주,CS파트,주식회사 휴리스,60628,930,140,0,140,75,65
5월,광고주,CS파트,js교육,47687,840,126,0,126,68,58
5월,광고주,SAE팀,턴잇인코리아 유한회사,57308,970,146,0,146,66,80
5월,광고주,CS파트,상록지붕방수,48676,676,101,0,101,54,47
5월,광고주,CS파트,소망녹취속기사무소,37892,586,88,0,88,47,41
5월,광고주,운영실,영상교육미디어,3190,"1,764",265,0,265,47,218
5월,광고주,CS파트,아세아,41495,540,81,0,81,43,38
5월,광고주,CS파트,동양전기공업 (주),59695,393,78,0,78,42,36
5월,광고주,CS파트,부영목재포장,24938,503,75,0,75,40,35
5월,광고주,CS파트,나무판때기,46009,490,74,0,74,39,35
5월,광고주,SAE팀,파인애플 피티엘,60721,560,84,0,84,38,46
5월,광고주,SAE팀,플로스앤가든,61300,415,62,0,62,28,34
5월,광고주,SAE팀,(주)웃샘,61683,325,49,0,49,22,27
5월,광고주,CS파트,세종이화발레학원,50736,260,39,0,39,21,18
5월,광고주,CS파트,광명고주파전기,36890,220,33,0,33,18,15
5월,광고주,CS파트,샴푸모텔,60557,210,32,0,32,17,15
5월,광고주,CS파트,에스티라이트,28002,210,32,0,32,17,15
5월,광고주,CS파트,우리컴(우리파츠),41552,210,32,0,32,17,15
5월,광고주,CS파트,세광기업,46875,160,24,0,24,14,10
5월,광고주,CS파트,성우오토텍(주),58632,160,24,0,24,14,10
5월,광고주,SAE팀,소프트하모니 인터내셔널,53179,140,21,0,21,9,12
5월,광고주,CS파트,싱글하우스 한성대점,27655,70,11,0,11,6,5
5월,광고주,CS파트,남부경찰학원,61189,80,12,0,12,6,6
5월,광고주,CS파트,파티아나,30274,80,12,0,12,6,6
5월,광고주,SAE팀,주식회사 스타플랫폼,61197,70,11,0,11,5,6
5월,광고주,광고사업1본부,비품플러스,51403,"12,472","1,871",0,"1,871",0,"1,871"
5월,광고주,광고사업1본부,갤럭시텔,50836,"35,609","5,342",0,"5,342",0,"5,342"
5월,광고주,SAE팀,샤인뮤직넷,24015,"-355,211","-53,281",0,"-53,281",0,"-53,281"
5월,광고주,SAE팀,내곡웰치과의원,60727,"4,647",0,0,0,0,0
5월,광고주,SAE팀,서울이웰치과의원,57173,"18,110",0,0,0,0,0
5월,광고주,SAE팀,플란트,60740,"496,673",0,0,0,0,0
5월,광고주,SAE팀,금성관 나주곰탕,60710,"1,097,756",0,0,0,0,0
5월,광고주,HRD팀,마스터피스,60431,"79,828","11,974",0,"11,974",0,"11,974"
5월,광고주,(202301) 채널팀,신한네트워크,44135,"1,649",247,0,247,0,247
5월,광고주,미디어채널팀,(주)중앙애드넷아이엔씨,60991,"3,035,447",0,0,0,0,0
5월,광고주,미디어채널팀,(주)아이디어키,60932,"8,852,338","144,818","115,854","28,964",0,"28,964"
5월,광고주,미디어채널팀,(주) 에이엠피엠글로벌,61266,"51,608,163","2,399,567","1,919,652","479,915",0,"479,915"
5월,광고주,미디어채널팀,주식회사 디포캐스트,60918,"92,574,152","1,378,403","1,102,719","275,684",0,"275,684"
5월,광고주,미디어채널팀,주식회사 코마스인터렉티브,61012,"93,741,037","6,647,560","5,966,826","680,734",0,"680,734"
5월,광고주,미디어채널팀,주식회사 지니앤솔루션,61055,"892,858,940","41,503,390","33,202,703","8,300,687",0,"8,300,687"
5월,광고주,미디어채널팀,주식회사 아이지에이웍스,61230,"1,125,799,021","15,350,948","13,817,852","1,533,096",0,"1,533,096"
5월,광고주,미디어채널팀,주식회사 드림인사이트,60015,"2,057,448,727","65,755,993","61,787,945","3,968,048",0,"3,968,048"
5월,광고주,CS파트,(주)토스뱅크,60791,-482,-72,0,-72,0,-72
5월,광고주,CS파트,남한강레포츠,43868,-70,-10,0,-10,0,-10
5월,광고주,CS파트,김해가야전산회계학원,28049,"1,058",0,0,0,0,0
5월,광고주,광고사업1본부2실1팀 (추성호),주식회사 케이비손해보험,29625,"-30,000",0,0,0,0,0
6월,광고주,광고사업2본부1실6팀 (이승화),(주)코스알엑스,61268,"1,464,506,134","186,713,764",0,"186,713,764","96,719,921","89,993,843"
6월,광고주,광고사업3본부1실3팀 (이유진),(주)지에스리테일 홈쇼핑,61258,"1,000,748,051","118,245,523",0,"118,245,523","81,989,032","36,256,491"
6월,광고주,광고사업1본부2실1팀 (추성호),라이나생명보험(주),61571,"1,572,718,896","221,912,456","144,483,018","77,429,438","79,440,757","-2,011,319"
6월,광고주,광고사업1본부2실6팀 (이상우),씨제이 제일제당(주),42154,"1,132,219,769","180,338,270","28,350,585","151,987,685","73,823,976","78,163,709"
6월,광고주,광고사업2본부1실3팀 (장채은),주식회사 에이피알,58263,"1,470,132,253","208,393,069","63,971,616","144,421,453","73,264,008","71,157,445"
6월,광고주,광고사업3본부1실2팀 (조학성),십일번가 주식회사,60976,"1,191,227,179","99,309,194","9,658,302","89,650,892","68,422,458","21,228,434"
6월,광고주,광고사업3본부2실6팀 (조정훈),씨제이올리브영 주식회사,59875,"624,716,296","102,077,447",0,"102,077,447","57,604,251","44,473,196"
6월,광고주,광고사업3본부2실4팀 (조다솜),이니스프리,57802,"458,623,359","60,862,611","4,168,012","56,694,599","50,679,847","6,014,752"
6월,광고주,광고사업2본부3실7팀 (김가희),SK매직(주),58368,"343,905,898","67,229,535","3,780,932","63,448,603","42,242,007","21,206,596"
6월,광고주,광고사업2본부3실4팀 (이세나),네슬레코리아 유한책임회사,60374,"372,185,960","54,751,848","124,912","54,626,936","41,902,243","12,724,693"
6월,광고주,광고사업1본부1실4팀 (유승연),주식회사 버킷플레이스,61240,"551,379,949","54,254,222","8,115,316","46,138,906","37,811,501","8,327,405"
6월,광고주,광고사업3본부1실3팀 (이유진),(주)종근당,60913,"533,749,177","79,964,819","2,111,785","77,853,034","36,409,083","41,443,951"
6월,광고주,광고사업3본부1실1팀 (강기민),(주)지에스리테일 홈쇼핑,61393,"467,970,313","70,195,546",0,"70,195,546","33,668,287","36,527,259"
6월,광고주,광고사업1본부2실5팀 (조정현),엘지전자(주),56076,"409,950,805","56,877,128","18,311,420","38,565,708","31,923,218","6,642,490"
6월,광고주,광고사업1본부2실7팀 (주낙규),라이나생명보험(주)_CM,61572,"454,977,016","63,973,733","17,016,982","46,956,751","29,308,826","17,647,925"
6월,광고주,광고사업3본부1실1팀 (강기민),에스케이렌터카 주식회사,61386,"197,750,153","25,815,221","664,761","25,150,460","25,841,971","-691,511"
6월,광고주,광고사업1본부1실4팀 (유승연),주식회사 버킷플레이스,60029,"286,888,013","43,033,204",0,"43,033,204","24,944,234","18,088,970"
6월,광고주,광고사업1본부2실1팀 (추성호),씨제이제일제당(주)_브랜드스토어,61407,"297,269,182","41,291,671","8,725,327","32,566,344","24,284,615","8,281,729"
6월,광고주,광고사업2본부1실1팀 (구준수),주식회사 지누스,59244,"249,565,675","36,817,785",0,"36,817,785","23,508,563","13,309,222"
6월,광고주,광고사업3본부1실3팀 (이유진),데상트코리아주식회사,57085,"276,547,877","41,106,902",0,"41,106,902","22,856,977","18,249,925"
6월,광고주,광고사업2본부2실5팀 (최소영),(주)롯데하이마트,61687,"334,012,014","42,057,368","12,790,237","29,267,131","22,847,003","6,420,128"
6월,광고주,광고사업1본부1실3팀 (박지연),주식회사 밀도,61538,"596,213,517","77,469,426","18,212,128","59,257,298","22,836,071","36,421,227"
6월,광고주,광고사업3본부2실5팀 (최서희),(주)카버코리아,61589,"252,778,278","35,853,992","191,889","35,662,103","20,949,424","14,712,679"
6월,광고주,광고사업1본부1실2팀 (이남준),(주)엘지생활건강,60649,"223,551,164","38,614,174","6,199,603","32,414,571","19,612,748","12,801,823"
6월,광고주,광고사업2본부2실8팀 (서성민),(주) 블랙야크,61217,"135,581,751","21,205,655","500,008","20,705,647","18,621,150","2,084,497"
6월,광고주,광고사업2본부2실5팀 (최소영),코튼클럽,61061,"30,206,124","3,806,810","2,525,762","1,281,048","15,436,747","-14,155,699"
6월,광고주,광고사업1본부1실4팀 (유승연),(주)엘지생활건강,61183,"93,773,907","15,488,046","1,750,794","13,737,252","13,041,300","695,952"
6월,광고주,광고사업2본부2실5팀 (최소영),(주)코앤컴,61062,"253,544,161","35,158,332","28,306,552","6,851,780","12,697,015","-5,845,235"
6월,광고주,광고사업3본부2실6팀 (조정훈),(주)하이라이트브랜즈,61315,"146,502,464","20,724,741","1,094,459","19,630,282","12,668,322","6,961,960"
6월,광고주,광고사업1본부1실2팀 (이남준),(주)엘지생활건강,61419,"105,257,144","16,056,451","1,539,948","14,516,503","12,141,579","2,374,924"
6월,광고주,광고사업2본부1실6팀 (이승화),(주)마녀공장,61421,"368,498,371","51,399,769",0,"51,399,769","12,094,159","39,305,610"
6월,광고주,광고사업2본부2실8팀 (서성민),(주)챔프스터디,60340,"124,293,169","15,586,299",0,"15,586,299","11,982,420","3,603,879"
6월,광고주,광고사업1본부1실4팀 (유승연),(주)엘지생활건강,61640,"98,843,731","16,783,711",0,"16,783,711","11,372,464","5,411,247"
6월,광고주,광고사업2본부2실8팀 (서성민),(주)챔프스터디,60107,"111,212,782","13,698,323",0,"13,698,323","11,091,763","2,606,560"
6월,광고주,광고사업2본부3실4팀 (이세나),청호나이스(주),61529,"147,030,909","20,535,009",0,"20,535,009","10,321,820","10,213,189"
6월,광고주,광고사업2본부1실1팀 (구준수),스토어허브코리아 주식회사,61159,"72,875,554","10,778,687","235,081","10,543,606","10,229,530","314,076"
6월,광고주,운영실2팀 (주규철),(주)아모레퍼시픽,61263,"161,508,727","26,355,804","1,034,401","25,321,403","9,833,442","15,487,961"
